Time,Charge-Enable Output Active,Discharge-Enable Output Active,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC)
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-31.200000,96.400000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-31.900000,96.300000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-31.800000,96.400000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-32.100000,96.300000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-30.800000,96.300000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-31.700000,96.300000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-30.600000,96.400000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-31.000000,96.300000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-30.700000,96.400000,48.500000
Mon May 19 19:43:37 PDT 2025,1.000000,1.000000,-31.300000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-30.600000,96.400000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-31.700000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-30.600000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-32.000000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-31.300000,96.400000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-32.200000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-30.600000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-32.000000,96.300000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-31.200000,96.400000,48.500000
Mon May 19 19:43:38 PDT 2025,1.000000,1.000000,-32.200000,96.400000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-30.700000,96.400000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-32.000000,96.300000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-30.400000,96.300000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-31.700000,96.300000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-30.600000,96.300000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-32.000000,96.300000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-30.900000,96.400000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-32.000000,96.400000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-30.700000,96.400000,48.500000
Mon May 19 19:43:39 PDT 2025,1.000000,1.000000,-32.200000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-30.900000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-32.000000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-31.500000,96.300000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-30.800000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-31.900000,96.300000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-32.100000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-31.900000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-30.600000,96.400000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-31.500000,96.300000,48.500000
Mon May 19 19:43:40 PDT 2025,1.000000,1.000000,-31.900000,96.400000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-31.900000,96.400000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-31.100000,96.400000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-30.700000,96.300000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-30.800000,96.400000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-31.500000,96.300000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-31.300000,96.400000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-31.900000,96.300000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-30.600000,96.400000,48.500000
Mon May 19 19:43:41 PDT 2025,1.000000,1.000000,-32.000000,96.400000,48.500000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-31.000000,96.400000,48.500000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-32.200000,96.400000,48.500000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-30.800000,96.400000,48.500000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-32.200000,96.300000,48.500000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-32.200000,96.400000,48.500000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.000000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:42 PDT 2025,1.000000,1.000000,-31.300000,96.300000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-31.200000,96.300000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:43 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:44 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-31.400000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:45 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-31.400000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-31.700000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:46 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:43:47 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:48 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:49 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-31.800000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:50 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:51 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-31.800000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-31.700000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:52 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-31.700000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-31.800000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:53 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:54 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-31.400000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-31.800000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:55 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:56 PDT 2025,1.000000,1.000000,-31.700000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-31.400000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:43:57 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-31.400000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:58 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:43:59 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-31.000000,96.400000,49.000000
Mon May 19 19:44:00 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.500000,96.500000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.700000,96.400000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.300000,96.500000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.500000,96.500000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.000000,96.500000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:44:01 PDT 2025,1.000000,1.000000,-31.800000,96.500000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-30.500000,96.500000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-31.400000,96.500000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-31.700000,96.500000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-30.700000,96.500000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:02 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-31.400000,96.500000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-30.500000,96.500000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-30.900000,96.500000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-32.100000,96.400000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-30.500000,96.500000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-31.200000,96.400000,49.000000
Mon May 19 19:44:03 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-30.600000,96.500000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-31.900000,96.400000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-31.600000,96.400000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-31.100000,96.500000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-32.000000,96.500000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-31.000000,96.500000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-31.700000,96.500000,49.000000
Mon May 19 19:44:04 PDT 2025,1.000000,1.000000,-30.400000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-30.800000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-30.900000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-30.700000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-31.300000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-32.200000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-31.400000,96.400000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-32.100000,96.500000,49.000000
Mon May 19 19:44:05 PDT 2025,1.000000,1.000000,-31.900000,96.500000,49.000000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-31.600000,96.500000,49.000000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-30.500000,96.400000,49.000000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-30.800000,96.500000,49.000000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-31.500000,96.400000,49.500000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-30.700000,96.500000,49.500000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-31.800000,96.400000,49.500000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-30.900000,96.500000,49.500000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-30.600000,96.400000,49.500000
Mon May 19 19:44:06 PDT 2025,1.000000,1.000000,-31.300000,96.500000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-31.800000,96.400000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-31.900000,96.500000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-31.100000,96.400000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-30.600000,96.500000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-32.000000,96.500000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-30.700000,96.500000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-32.000000,96.400000,49.500000
Mon May 19 19:44:07 PDT 2025,1.000000,1.000000,-30.600000,96.500000,49.500000
