Time,Time Since Power-On,Charge-Enable Output Active,Discharge-Enable Output Active,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC)
Wed May 21 17:30:28 PDT 2025,3798.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3798.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:29 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3799.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:30 PDT 2025,3800.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:31 PDT 2025,3801.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:32 PDT 2025,3802.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:33 PDT 2025,3803.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:34 PDT 2025,3804.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:35 PDT 2025,3805.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:36 PDT 2025,3806.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:37 PDT 2025,3807.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:38 PDT 2025,3808.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:39 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3809.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:40 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3810.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:41 PDT 2025,3811.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
Wed May 21 17:30:42 PDT 2025,3812.000000,1.000000,0.000000,0.000000,87.500000,3.500000
